"","id","org","year","donor","donor_specific","type_donor","internal_donor","donor_continent","amount_nominal","amount_currency2","amount_currency","earmarked","hq","full_series","granularity","source","page","accessed","link","comment","assign","value","amount_nominal_usd","operations","issue_area","issue_area2","issue_area3","staff","comments","staff_quantile","recipient_quantile"
"66",29334,"WTO",2011,"Eswatini (formerly known as Swaziland)",NA,"public","no","Africa",29145,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2011","149-151",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.888042,32819.3936773261,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"67",18159,"UNOG",2013,"Lithuania","assessed contribution","public","no","Europe",191871.953374722,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2013","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2012-13","remo",1,191871.953374722,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"68",7763,"IOM",2002,"Germany","assessed contribution","public","no","Europe",3973986,"CHF","CHF",NA,NA,TRUE,"very granular","iom_fr_2002","19-20",2022-02-14,"https://www.iom.int/resources/mc/2113-financial-report-year-ended-31-december-2002","outstanding contributions were deducted","remo",1.558607,2549703.67770708,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"69",32064,"WHO",2017,"Cook Islands","assessed contributions","public","no","Oceania",4650,"USD","USD",NA,NA,TRUE,"very granular","CEB Portal","-",2022-04-09,"https://unsceb.org/fs-revenue-government-donor",NA,"livio",1,4650,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"70",18269,"UNOG",2014,"Belgium","assessed contribution","public","no","Europe",2805251.28830408,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2014","7-10",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2014-15","remo",1,2805251.28830408,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"71",3543,"ICRC",2016,"Portugal",NA,"public","no","Europe",100000,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2016","552-6",2022-10-12,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",0.985394,101482.249739698,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"72",28744,"WTO",2007,"Honduras",NA,"public","no","Latin America",66785,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2007","114-8",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.200366,55637.1973214836,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"73",24147,"WHO",2020,"East African Community",NA,"private","no",NA,1500000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,1500000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"74",30158,"WTO",2016,"Oman",NA,"public","no","Middle East",377315,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2016","176-7",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.985394,382907.750605342,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"75",6317,"ILO",2015,"Mali",NA,"public","no","Africa",15219,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2015","70-74",2022-01-05,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_480366.pdf","Assessed contributions according to UN allocations assessment","remo",0.962381,15813.9032254377,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"76",30058,"WTO",2016,"Bahrain",NA,"public","no","Asia",170085,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2016","176-7",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.985394,172606.084469765,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"77",15747,"UNOG",2000,"Togo","assessed contribution","public","no","Africa",1057.3172852572,"USD","USD",NA,NA,FALSE,"very granular","UN_Sec_Contr_2000","8-12",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2000-1","remo",1,1057.3172852572,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"78",22935,"WHO",2018,"KNCV Tuberculosis Foundation",NA,"private","no",NA,15000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,15000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"79",2367,"ICRC",2007,"Poland",NA,"public","no","Europe",857410,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2007","423-427",2022-02-22,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.200366,714290.474738538,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"80",18592,"UNOG",2015,"Saint Vincent and the Grenadines","assessed contribution","public","no","Latin America",2988.91150733359,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2015","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2014-15","remo",1,2988.91150733359,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"81",23619,"WHO",2019,"Latter-Day Saints (LDS) Charities",NA,"private","no",NA,232000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,232000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"82",3507,"ICRC",2016,"Holcim Ltd",NA,"private","no",NA,500000,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2016","552-6",2022-10-12,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",0.985394,507411.24869849,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"83",14545,"UNHCR",2013,NA,"Portugal","private","no",NA,220656,"USD","USD",NA,NA,TRUE,"partially granular","unhcr_fr_2013","118-121",2021-12-26,"https://www.unhcr.org/publications/fundraising/539809dc0/unhcr-global-report-2013-funding-unhcrs-programmes.html","Private Donors","R",1,220656,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"84",6619,"ILO",2016,"Unites States Council Foundation","Better Work - Disney Workplace Improvement: Training Portal","private","no",NA,47269,"USD","USD",NA,NA,TRUE,"very granular","ILO Development Cooperation Dashboard (CSV)",NA,2022-01-03,"https://www.ilo.org/DevelopmentCooperationDashboard/#bwgtqc6","Only includes programs with positive expenditure values; accuracy/completeness of data questionable","remo",1,47269,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"85",22247,"WHO",2017,"Macao, China",NA,"public","no",NA,155000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,155000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"86",19699,"WHO",2000,"Benin",NA,"public","no","Africa",7897,"USD","USD",NA,NA,FALSE,"very granular","who_fr_2000-1","51-55",2022-01-10,"https://apps.who.int/iris/bitstream/handle/10665/78481/ea5525.pdf?sequence=1&isAllowed=y","Assessed contributions; covering 2000 and 2001","R",1,7897,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"87",453,"GAVI",2009,"La Caixa Banking Foundation","Direct Contribution","private","no",NA,5900000,"USD","USD",NA,NA,TRUE,"very granular","gavi_xlsx_2012",NA,2022-01-12,"https://www.gavi.org/news/document-library/annual-donor-contributions-gavi-2000-2031-31-december-2012","Annual donor contributions from 2000 to 2012 (replaces missing info in gavi_fr_2000 - gavi_fr_2009)","remo",1,5900000,"field","Health","Health","Vaccination",600,"Staff: estimated by www.craft.co","4th_quantile","2nd_quantile"
"88",1865,"ICRC",2003,"Stiftung Accentus (Redyw-Totta Fonds)",NA,"private","no",NA,200000,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2003","332-37",2022-10-11,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.346651,148516.579277036,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"89",2303,"ICRC",2007,"Bosnia and Herzegovina",NA,"public","no","Europe",4797,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2007","423-427",2022-02-22,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.200366,3996.28113425405,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"90",22163,"WHO",2017,"Italy",NA,"public","no","Europe",750000,"USD","USD",NA,TRUE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,750000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"91",27769,"WTO",2000,"Nigeria",NA,"public","no","Africa",289914,"CHF","CHF",NA,NA,FALSE,"very granular","ar_wto_2000","114-7",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.688843,171664.269562061,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"92",1159,"Global Fund",2015,"United Methodist Church",NA,"private","no",NA,9643000,"USD","USD",NA,NA,TRUE,"very granular","ar_globalfund_2015","17",2021-12-23,"https://www.theglobalfund.org/en/archive/annual-reports/",NA,"livio",1,9643000,"non-field","Health","Health","AIDS, Tuberculosis, Malaria",700,"Operations: GF invests money into countries, research, local implementors; Staff: as of 2022","3rd_quantile","1st_quantile"
"93",25598,"WIPO",2003,NA,NA,"public","no",NA,17223000,"CHF","CHF",NA,NA,TRUE,"partially granular","wipo_ar_2003","26",2022-01-14,"https://tind.wipo.int/record/43417?ln=en","Overall assessed contributions from all member states","R",1.346651,12789505.224442,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"94",4303,"ILO",2003,"Costa Rica",NA,"public","no","Latin America",72984,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2002-3","50-53",2022-01-05,"https://www.ilo.org/wcmsp5/groups/public/---ed_mas/---finance/documents/genericdocument/wcms_747008.pdf","Assessed contributions according to UN allocations assessment","remo",1.346651,54196.670109776,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"95",13121,"UNHCR",2004,"African Union",NA,"public","no",NA,60000,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2004","43-46",2021-12-23,"https://www.unhcr.org/42ad4d9c0.pdf",NA,"R",1,60000,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"96",14798,"UNHCR",2015,NA,"Belgium","private","no",NA,15926,"USD","USD",NA,NA,TRUE,"partially granular","unhcr_fr_2015","35-38",2021-12-26,"https://www.unhcr.org/publications/fundraising/574ed5574/unhcr-global-report-2015-funding-unhcrs-programmes.html","Private Donors","R",1,15926,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"97",2433,"ICRC",2008,"Bosnia and Herzegovina",NA,"public","no","Europe",9688,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2008","430-5",2022-02-22,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.08309,8944.77836560212,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"98",7145,"ILO",2019,"Estonia",NA,"public","no","Europe",144513,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2019","76-83",2022-01-04,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_748127.pdf","Assessed contributions according to UN allocations assessment","remo",0.993775,145418.22847224,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"99",16635,"UNOG",2005,"Mauritania","assessed contribution","public","no","Africa",2162.51177092515,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2005","3-6",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2004-5","remo",1,2162.51177092515,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"100",26037,"WIPO",2012,"Gabon",NA,"public","no","Africa",2849,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2012-3","225-228",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2012_2013.pdf",NA,"R",0.937684,3038.33700905636,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"101",7123,"ILO",2019,"Central African Republic",NA,"public","no","Africa",67,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2019","76-83",2022-01-04,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_748127.pdf","Assessed contributions according to UN allocations assessment","remo",0.993775,67.4196875550301,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"102",24461,"WHO",2020,"Population Action International (PAI)",NA,"private","no",NA,7000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,7000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"103",29714,"WTO",2013,"Saint Vincent and the Grenadines",NA,"public","no","Latin America",29325,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2013","142-3",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.926904,31637.5805908703,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"104",22341,"WHO",2017,"P&P Patents and Technologies SRL (PPPT)",NA,"private","no",NA,4000,"USD","USD",NA,TRUE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,4000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"105",29274,"WTO",2010,"Togo",NA,"public","no","Africa",28410,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2010","148-50",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.042906,27241.1895223539,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"106",27167,"WIPO",2018,"Guatemala",NA,"public","no","Latin America",5697,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2018-9","237-240",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2018_2019.pdf",NA,"R",0.977883,5825.85033178816,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"107",26406,"WIPO",2014,"France",NA,"public","no","Europe",1139475,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2014-5","260-263",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2014_2015.pdf",NA,"R",0.916151,1243763.30976007,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"108",18490,"UNOG",2015,"Czech Republic","assessed contribution","public","no","Europe",1153704.75188101,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2015","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2014-15","remo",1,1153704.75188101,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
